gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,distance,schoolStatsLink
6420,Parks (Rosa) Elementary School,public,K-5,461.0,4.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1501 O'farrell Street, 
San Francisco, CA  94115",(415) 749-3519,(415) 749-3610,https://rosaparks-sfusd-ca.Schoolloop.com/,63441005658.0,37.78368,-122.42945,https://www.greatschools.org/california/san-francisco/6420-Parks-(Rosa)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6420-Parks-(Rosa)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6420-Parks-(Rosa)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.05,https://www.greatschools.org/california/san-francisco/6420-Parks-(Rosa)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6421,Peabody (George) Elementary School,public,K-5,276.0,9.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"251 Sixth Avenue, 
San Francisco, CA  94118",(415) 750-8480,(415) 750-8487,https://george-sfusd-ca.Schoolloop.comorpeabodyschool.com,63441005614.0,37.783947,-122.46456,https://www.greatschools.org/california/san-francisco/6421-Peabody-(George)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6421-Peabody-(George)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6421-Peabody-(George)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.12,https://www.greatschools.org/california/san-francisco/6421-Peabody-(George)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6423,Presidio Middle School,public,6-8,1100.0,8.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"450 30th Avenue, 
San Francisco, CA  94121",(415) 750-8435,(415) 750-8445,https://pms-sfusd-ca.Schoolloop.com,63441005657.0,37.78083,-122.4901,https://www.greatschools.org/california/san-francisco/6423-Presidio-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6423-Presidio-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6423-Presidio-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.15,https://www.greatschools.org/california/san-francisco/6423-Presidio-Middle-School/?utm_source=GSAPI&utm_medium=referral
6424,Redding Elementary School,public,K-5,255.0,6.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1421 Pine Street, 
San Francisco, CA  94109",(415) 749-3525,(415) 749-3527,http://www.cde.ca.gov/re/sd/details.asp?cds=38684786041511&Public=Y,63441005659.0,37.789726,-122.41921,https://www.greatschools.org/california/san-francisco/6424-Redding-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6424-Redding-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6424-Redding-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,0.68,https://www.greatschools.org/california/san-francisco/6424-Redding-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6425,Revere (Paul) Elementary School,public,K-8,462.0,1.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"555 Tompkins Avenue, 
San Francisco, CA  94110",(415) 695-5656,(415) 647-0878,https://prs-sfusd-ca.Schoolloop.com,63441005654.0,37.737140000000004,-122.41317,https://www.greatschools.org/california/san-francisco/6425-Revere-(Paul)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6425-Revere-(Paul)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6425-Revere-(Paul)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.19,https://www.greatschools.org/california/san-francisco/6425-Revere-(Paul)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6426,Rooftop Elementary School,public,K-8,586.0,6.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"443 Burnett Avenue, 
San Francisco, CA  94131",(415) 695-5692,(415) 695-5429,http://rooftopk8.org,63441005661.0,37.754417,-122.44388000000001,https://www.greatschools.org/california/san-francisco/6426-Rooftop-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6426-Rooftop-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6426-Rooftop-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.34,https://www.greatschools.org/california/san-francisco/6426-Rooftop-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6427,Roosevelt Middle School,public,6-8,698.0,9.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"460 Arguello Boulevard, 
San Francisco, CA  94118",(415) 750-8446,(415) 750-8455,https://roosevelt-sfusd-ca.Schoolloop.com/,63441005662.0,37.78225,-122.45895,https://www.greatschools.org/california/san-francisco/6427-Roosevelt-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6427-Roosevelt-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6427-Roosevelt-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.09,https://www.greatschools.org/california/san-francisco/6427-Roosevelt-Middle-School/?utm_source=GSAPI&utm_medium=referral
6428,Sanchez Elementary School,public,K-5,281.0,1.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"325 Sanchez Street, 
San Francisco, CA  94114",(415) 241-6380,(415) 522-6729,https://sanchez-sfusd-ca.Schoolloop.com/,63441005664.0,37.76396,-122.4308,https://www.greatschools.org/california/san-francisco/6428-Sanchez-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6428-Sanchez-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6428-Sanchez-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.48,https://www.greatschools.org/california/san-francisco/6428-Sanchez-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6429,Serra (Junipero) Elementary School,public,K-5,290.0,5.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"625 Holly Park Circle, 
San Francisco, CA  94110",(415) 695-5685,(415) 920-5194,https://junipero-sfusd-ca.Schoolloop.com/,63441005636.0,37.736732,-122.42113,https://www.greatschools.org/california/san-francisco/6429-Serra-(Junipero)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6429-Serra-(Junipero)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6429-Serra-(Junipero)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,0.97,https://www.greatschools.org/california/san-francisco/6429-Serra-(Junipero)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6430,San Francisco Community Alternative School,public,K-8,290.0,3.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"125 Excelsior Avenue, 
San Francisco, CA  94112",(415) 469-4739,(415) 337-6879,http://my-sfcs.org/,63441005663.0,37.725815000000004,-122.43262,https://www.greatschools.org/california/san-francisco/6430-San-Francisco-Community-Alternative-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6430-San-Francisco-Community-Alternative-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6430-San-Francisco-Community-Alternative-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.0,https://www.greatschools.org/california/san-francisco/6430-San-Francisco-Community-Alternative-School/?utm_source=GSAPI&utm_medium=referral
6431,Sheridan Elementary School,public,K-5,215.0,3.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"431 Capitol Avenue, 
San Francisco, CA  94112",(415) 469-4743,(415) 469-4089,https://ses-sfusd-ca.Schoolloop.com/,63441005667.0,37.714333,-122.45913,https://www.greatschools.org/california/san-francisco/6431-Sheridan-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6431-Sheridan-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6431-Sheridan-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.17,https://www.greatschools.org/california/san-francisco/6431-Sheridan-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6432,Sherman Elementary School,public,K-5,384.0,7.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1651 Union Street, 
San Francisco, CA  94123",(415) 749-3530,(415) 749-3433,www.Shermanschool.org,63441005668.0,37.79827,-122.4262,https://www.greatschools.org/california/san-francisco/6432-Sherman-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6432-Sherman-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6432-Sherman-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.54,https://www.greatschools.org/california/san-francisco/6432-Sherman-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6433,Sloat (Commodore) Elementary School,public,K-5,395.0,8.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"50 Darien Way, 
San Francisco, CA  94127",(415) 759-2807,(415) 759-2843,https://cses-sfusd-ca.Schoolloop.com/,63441005598.0,37.73188,-122.47096,https://www.greatschools.org/california/san-francisco/6433-Sloat-(Commodore)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6433-Sloat-(Commodore)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6433-Sloat-(Commodore)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.28,https://www.greatschools.org/california/san-francisco/6433-Sloat-(Commodore)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6434,Spring Valley Elementary School,public,K-5,349.0,5.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1451 Jackson Street, 
San Francisco, CA  94109",(415) 749-3535,(415) 749-3555,http://springvalley-sfusd-ca.Schoolloop.com/,63441005670.0,37.794403,-122.41899,https://www.greatschools.org/california/san-francisco/6434-Spring-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6434-Spring-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6434-Spring-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.59,https://www.greatschools.org/california/san-francisco/6434-Spring-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6435,King (Starr) Elementary School,public,K-5,335.0,5.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1215 Carolina Street, 
San Francisco, CA  94107",(415) 695-5797,(415) 695-5338,starrkingschool.org,63441005671.0,37.752765999999994,-122.39935,https://www.greatschools.org/california/san-francisco/6435-King-(Starr)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6435-King-(Starr)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6435-King-(Starr)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.56,https://www.greatschools.org/california/san-francisco/6435-King-(Starr)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6436,Stevenson (Robert Louis) Elementary School,public,K-5,463.0,10.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"2051 34th Avenue, 
San Francisco, CA  94116",(415) 759-2837,(415) 759-2844,http://www.robertlouisstevensonschool.org/,63441005660.0,37.748855999999996,-122.4923,https://www.greatschools.org/california/san-francisco/6436-Stevenson-(Robert-Louis)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6436-Stevenson-(Robert-Louis)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6436-Stevenson-(Robert-Louis)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.8,https://www.greatschools.org/california/san-francisco/6436-Stevenson-(Robert-Louis)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6437,Sunnyside Elementary School,public,K-5,385.0,6.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"250 Foerster Street, 
San Francisco, CA  94112",(415) 469-4746,(415) 334-3569,http://www.Sunnysidek5.org/,63441005672.0,37.730309999999996,-122.44878999999999,https://www.greatschools.org/california/san-francisco/6437-Sunnyside-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6437-Sunnyside-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6437-Sunnyside-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.54,https://www.greatschools.org/california/san-francisco/6437-Sunnyside-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6438,Sunset Elementary School,public,K-5,403.0,10.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"1920 41st Avenue, 
San Francisco, CA  94116",(415) 759-2760,(415) 759-2729,www.Sunset-pta.org,63441006556.0,37.750744,-122.49978999999999,https://www.greatschools.org/california/san-francisco/6438-Sunset-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6438-Sunset-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6438-Sunset-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.38,https://www.greatschools.org/california/san-francisco/6438-Sunset-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6439,Sutro Elementary School,public,K-5,259.0,8.0,5.0,San Francisco,CA,717,San Francisco Unified School District,634410,"235 12th Avenue, 
San Francisco, CA  94118",(415) 750-8525,(415) 750-8498,https://sutro-sfusd-ca.Schoolloop.com/,63441005674.0,37.78393,-122.47102,https://www.greatschools.org/california/san-francisco/6439-Sutro-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6439-Sutro-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6439-Sutro-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.99,https://www.greatschools.org/california/san-francisco/6439-Sutro-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6441,Taylor (Edward R.) Elementary School,public,K-5,671.0,6.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"423 Burrows Street, 
San Francisco, CA  94134",(415) 330-1530,(415) 468-1742,https://ertes-sfusd-ca.Schoolloop.com,63441005604.0,37.728,-122.40733,https://www.greatschools.org/california/san-francisco/6441-Taylor-(Edward-R.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6441-Taylor-(Edward-R.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6441-Taylor-(Edward-R.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.3,https://www.greatschools.org/california/san-francisco/6441-Taylor-(Edward-R.)-Elementary-School/?utm_source=GSAPI&utm_medium=referral
6442,Tenderloin Community,public,K-5,332.0,3.0,4.0,San Francisco,CA,717,San Francisco Unified School District,634410,"627 Turk Street, 
San Francisco, CA  94102",(415) 749-3567,(415) 749-3643,https://tenderloin-sfusd-ca.Schoolloop.com/,63441007732.0,37.782063,-122.41978999999999,https://www.greatschools.org/california/san-francisco/6442-Tenderloin-Community/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6442-Tenderloin-Community/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/san-francisco/6442-Tenderloin-Community/?utm_source=GSAPI&utm_medium=referral#Reviews,1.83,https://www.greatschools.org/california/san-francisco/6442-Tenderloin-Community/?utm_source=GSAPI&utm_medium=referral
